geo_code1,geo_code2,geo_name1,geo_name2,lad11cd1,lad11cd2,lad_name1,lad_name2,all,bicycle,foot,car_driver,car_passenger,train,light_rail,bus,taxi,motorbike,other,govtarget_slc,govtarget_sic,govtarget_slw,govtarget_siw,govtarget_sld,govtarget_sid,gendereq_slc,gendereq_sic,gendereq_slw,gendereq_siw,gendereq_sld,gendereq_sid,dutch_slc,dutch_sic,dutch_slw,dutch_siw,dutch_sld,dutch_sid,ebike_slc,ebike_sic,ebike_slw,ebike_siw,ebike_sld,ebike_sid,govtarget_sldeath_heat,govtarget_slvalue_heat,govtarget_sideath_heat,govtarget_sivalue_heat,gendereq_sldeath_heat,gendereq_slvalue_heat,gendereq_sideath_heat,gendereq_sivalue_heat,dutch_sldeath_heat,dutch_slvalue_heat,dutch_sideath_heat,dutch_sivalue_heat,ebike_sldeath_heat,ebike_slvalue_heat,ebike_sideath_heat,ebike_sivalue_heat,govtarget_slco2,govtarget_sico2,gendereq_slco2,gendereq_sico2,dutch_slco2,dutch_sico2,ebike_slco2,ebike_sico2,e_dist_km,rf_dist_km,rq_dist_km,dist_rf_e,dist_rq_rf,rf_avslope_perc,rq_avslope_perc,rf_time_min,rq_time_min
E02003095,E02003097,South Gloucestershire 006,South Gloucestershire 008,E06000025,E06000025,South Gloucestershire,South Gloucestershire,317,16,82,195,19,0,0,1,0,3,1,36.79,20.79,76.32,-5.68,181.55,-13.45,18.57,2.57,81.39,-0.609,193.24,-1.76,134.28,118.28,49.95,-32.05,118.19,-76.81,153.08,137.08,44.81,-37.19,106.03,-88.97,-0.00169,3139,-9.88e-4,1832,-8.02e-4,1486,-9.66e-5,179,-0.00666,12348,-0.00595,11041,-0.00342,6335,-0.00271,5028,-2730,-1563,-1371,-204,-10100,-8933,-11513,-10346,1.72,2.29,2.17,1.33,0.949,1.57,1.66,10.28,10.65
E02003095,E02003098,South Gloucestershire 006,South Gloucestershire 009,E06000025,E06000025,South Gloucestershire,South Gloucestershire,95,0,3,84,3,1,0,2,1,1,0,2.23,2.23,2.93,-0.0704,82.03,-1.97,0,0,3,0,84,0,9.63,9.63,2.7,-0.304,75.48,-8.52,18.84,18.84,2.41,-0.595,67.34,-16.66,-0.00121,2244,-0.00121,2244,0,0,0,0,-0.00536,9948,-0.00536,9948,-0.00678,12579,-0.00678,12579,-1281,-1281,0,0,-5544,-5544,-10842,-10842,9.41,12.8,14.68,1.36,1.15,1.37,1.56,46.5,55.13
E02003095,E02003099,South Gloucestershire 006,South Gloucestershire 010,E06000025,E06000025,South Gloucestershire,South Gloucestershire,466,23,160,234,36,1,0,8,1,3,0,61.02,38.02,146.25,-13.75,213.94,-20.06,53.34,30.34,148.07,-11.93,218.96,-15.04,221.15,198.15,88.57,-71.43,129.19,-104.81,237.31,214.31,82.72,-77.28,120.67,-113.33,-0.00214,3965,-0.00137,2533,-0.00138,2555,-6.06e-4,1123,-0.00806,14956,-0.00729,13524,-0.00102,1895,-2.5e-4,463,-4339,-2724,-3657,-2042,-15856,-14241,-17014,-15399,1.67,2.67,2.65,1.6,0.993,0.899,0.905,10.63,14.75
E02003095,E02003100,South Gloucestershire 006,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,103,1,10,85,4,1,0,1,0,0,1,2.85,1.85,9.82,-0.184,83.46,-1.54,1.6,0.6,9.84,-0.157,84.61,-0.391,6.85,5.85,9.58,-0.421,79.96,-5.04,15.41,14.41,8.73,-1.27,72.83,-12.17,-0.00163,3018,-0.0011,2042,-7.44e-4,1380,-2.18e-4,404,-0.00432,8009,-0.00379,7033,-0.00637,11822,-0.00585,10846,-1701,-1195,-809,-303,-4422,-3916,-9954,-9448,11.87,15.27,16.81,1.29,1.1,1.29,1.58,57.43,67.73
E02003095,E02003102,South Gloucestershire 006,South Gloucestershire 013,E06000025,E06000025,South Gloucestershire,South Gloucestershire,64,2,1,51,6,0,0,4,0,0,0,5.25,3.25,0.947,-0.0528,48.33,-2.67,9.27,7.27,0.852,-0.148,45.21,-5.79,18.41,16.41,0.741,-0.259,37.46,-13.54,25.09,23.09,0.633,-0.367,31.98,-19.02,-0.00146,2705,-9.05e-4,1678,-0.00194,3607,-0.00139,2580,-0.00538,9975,-0.00482,8948,-0.00482,8941,-0.00427,7914,-1421,-890,-2464,-1933,-5051,-4520,-6883,-6352,5.12,6.56,7.47,1.28,1.14,1.51,1.35,23.83,28.08
E02003095,E02003103,South Gloucestershire 006,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,329,20,54,205,34,1,0,13,0,2,0,45.43,25.43,49.55,-4.45,188.13,-16.87,22.63,2.63,53.52,-0.479,203.3,-1.7,148.89,128.89,31.49,-22.51,119.46,-85.54,164.74,144.74,28.72,-25.28,108.95,-96.05,-0.00403,7478,-0.00226,4191,-0.00193,3579,-1.58e-4,292,-0.014,25915,-0.0122,22628,-0.00955,17721,-0.00778,14434,-4692,-2631,-2325,-264,-15403,-13342,-17043,-14982,2.44,3.07,3.03,1.26,0.987,1.08,1.02,11.25,16.05
E02003095,E02003105,South Gloucestershire 006,South Gloucestershire 016,E06000025,E06000025,South Gloucestershire,South Gloucestershire,63,2,3,53,3,0,0,2,0,0,0,4.72,2.72,2.87,-0.135,50.64,-2.36,10.07,8.07,2.35,-0.647,46.31,-6.69,13.74,11.74,2.44,-0.56,42.78,-10.22,20.03,18.03,2.13,-0.872,37.32,-15.68,-0.00178,3300,-0.00103,1911,-0.00279,5172,-0.00204,3783,-0.00544,10092,-0.00469,8703,-0.00519,9637,-0.00445,8248,-1903,-1104,-3926,-3127,-5580,-4781,-8135,-7336,7.04,9.19,10.24,1.31,1.11,0.957,1.56,31.9,43.65
E02003095,E02003106,South Gloucestershire 006,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,246,7,3,208,12,8,0,5,1,2,0,11.25,4.25,2.95,-0.053,204.3,-3.7,7,0,3,0,208,0,16.7,9.7,2.86,-0.144,199.54,-8.46,38.43,31.43,2.59,-0.414,180.63,-27.37,-0.00703,13044,-0.00265,4924,-0.00438,8120,0,0,-0.0106,19619,-0.0062,11499,-0.0175,32458,-0.0131,24338,-7188,-2723,-4465,0,-10690,-6225,-24603,-20138,10.07,14.46,16.48,1.44,1.14,1.69,2.01,53.87,66.02
E02003095,E02003107,South Gloucestershire 006,South Gloucestershire 018,E06000025,E06000025,South Gloucestershire,South Gloucestershire,65,2,3,50,1,1,0,0,0,8,0,3.2,1.2,2.94,-0.0591,49.05,-0.949,3.14,1.14,2.91,-0.0909,49.17,-0.83,4.74,2.74,2.97,-0.0336,47.61,-2.39,10.53,8.53,2.68,-0.318,43.04,-6.96,-0.00188,3491,-7.23e-4,1339,-0.00163,3015,-4.66e-4,863,-0.0029,5378,-0.00174,3226,-0.00459,8507,-0.00343,6355,-1681,-690,-1594,-603,-2729,-1738,-6056,-5065,11.99,14.31,17.39,1.19,1.21,1.54,2.13,55.17,73.67
E02003095,E02003108,South Gloucestershire 006,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,304,22,15,230,21,0,0,8,1,7,0,30.19,8.19,14.56,-0.437,223.32,-6.68,35.76,13.76,14.23,-0.768,218.8,-11.2,42.25,20.25,13.96,-1.04,213.46,-16.54,77.94,55.94,12.06,-2.94,184.35,-45.65,-0.0124,22968,-0.00336,6239,-0.0129,23953,-0.00389,7224,-0.0178,33007,-0.00877,16278,-0.024,44448,-0.0149,27719,-12463,-3384,-14755,-5676,-17463,-8384,-32213,-23134,7.2,9.96,9.31,1.38,0.935,2.08,2.65,40.93,49.95
E02003095,E02003110,South Gloucestershire 006,South Gloucestershire 021,E06000025,E06000025,South Gloucestershire,South Gloucestershire,98,3,1,83,7,0,0,4,0,0,0,6.01,3.01,0.969,-0.0312,80.37,-2.63,9.26,6.26,0.891,-0.109,77.84,-5.16,15.19,12.19,0.861,-0.139,72.43,-10.57,26.17,23.17,0.747,-0.253,62.83,-20.17,-0.0026,4824,-0.0013,2409,-0.00316,5860,-0.0018600000000000001,3445,-0.0067,12434,-0.0054,10019,-0.00799,14830,-0.00669,12415,-2728,-1341,-4019,-2632,-6784,-5397,-11686,-10299,7.99,10.04,10.89,1.26,1.09,1.65,1.98,37.88,52.82
E02003095,E02003113,South Gloucestershire 006,South Gloucestershire 024,E06000025,E06000025,South Gloucestershire,South Gloucestershire,99,4,4,77,9,1,0,1,0,2,1,5.69,1.69,3.93,-0.0717,75.63,-1.37,6.47,2.47,3.89,-0.113,75,-2,7.18,3.18,3.91,-0.0947,74.4,-2.6,16.71,12.71,3.5,-0.5,66.67,-10.33,-0.00318,5891,-9.47e-4,1756,-0.00319,5909,-9.57e-4,1774,-0.00408,7559,-0.00185,3424,-0.00695,12901,-0.00473,8766,-3100,-925,-3528,-1353,-3940,-1765,-9175,-7000,8.18,13.32,11,1.63,0.826,2.15,2.36,53,69.25
E02003095,E02003117,South Gloucestershire 006,South Gloucestershire 028,E06000025,E06000025,South Gloucestershire,South Gloucestershire,53,2,6,40,2,0,0,2,0,0,1,2.82,0.82,5.9,-0.0956,39.36,-0.644,3.43,1.43,5.74,-0.26,39,-0.996,3.16,1.16,5.81,-0.186,39.16,-0.838,7.73,5.73,5.28,-0.72,35.57,-4.43,-0.00168,3113,-4.82e-4,893,-0.00175,3245,-5.53e-4,1025,-0.00187,3475,-6.77e-4,1255,-0.00334,6203,-0.00215,3983,-1721,-485,-1986,-750,-1866,-630,-4574,-3338,12.23,14.81,14.81,1.21,1,1.91,2.98,61.13,74.77
E02003095,E02006887,South Gloucestershire 006,Bristol 054,E06000025,E06000023,South Gloucestershire,"Bristol, City of",98,1,2,67,6,12,0,9,0,1,0,1.98,0.979,1.98,-0.0202,66.32,-0.676,1.76,0.759,1.98,-0.0162,66.48,-0.517,2.91,1.91,1.96,-0.0388,65.67,-1.33,9.38,8.38,1.83,-0.172,61.2,-5.8,-0.00125,2313,-6.19e-4,1148,-9.57e-4,1776,-3.29e-4,611,-0.002,3706,-0.00137,2541,-0.00519,9629,-0.00456,8464,-1277,-636,-1128,-487,-1894,-1253,-6101,-5460,15.8,18.52,19.27,1.17,1.04,2.18,2.83,71.43,85.42
E02003096,E02003096,South Gloucestershire 007,South Gloucestershire 007,E06000025,E06000025,South Gloucestershire,South Gloucestershire,204,10,95,84,8,1,0,2,0,4,0,21.06,11.06,89.58,-5.42,79.21,-4.79,11.33,1.33,94.35,-0.653,83.42,-0.577,82.02,72.02,59.73,-35.27,52.81,-31.19,87.07,77.07,57.26,-37.74,50.63,-33.37,-4.74e-5,87,-2.49e-5,46,-2.46e-5,44,-2.07e-6,3,-1.31e-4,242,-1.09e-4,201,6.81e-4,-1264,7.04e-4,-1305,-369,-194,-198,-23,-1441,-1266,-1530,-1355,0,0.798,NA,NA,NA,1.28,NA,NA,NA
E02003096,E02003097,South Gloucestershire 007,South Gloucestershire 008,E06000025,E06000025,South Gloucestershire,South Gloucestershire,204,16,25,144,15,1,0,3,0,0,0,29.66,13.66,23.17,-1.83,133.55,-10.45,27.58,11.58,23.42,-1.58,135.2,-8.8,84.92,68.92,15.93,-9.07,91.03,-52.97,98.7,82.7,14.09,-10.91,80.5,-63.5,-0.00282,5234,-0.00132,2444,-0.00227,4211,-7.66e-4,1421,-0.00865,16047,-0.00715,13257,-0.00679,12593,-0.00528,9803,-3390,-1582,-3140,-1332,-9830,-8022,-11425,-9617,2.28,2.98,2.89,1.31,0.971,1.55,1.59,14.33,15.2
E02003096,E02003099,South Gloucestershire 007,South Gloucestershire 010,E06000025,E06000025,South Gloucestershire,South Gloucestershire,240,21,74,125,17,0,0,1,0,2,0,39.69,18.69,67.67,-6.33,114.35,-10.65,28.84,7.84,71.1,-2.9,120.79,-4.21,110.12,89.12,43.99,-30.01,74.03,-50.97,120.71,99.71,40.4,-33.6,68,-57,-0.00169,3139,-8.15e-4,1512,-0.00107,1991,-1.96e-4,364,-0.00491,9114,-0.00404,7487,-0.00161,2995,-7.37e-4,1368,-3241,-1538,-2311,-608,-9063,-7360,-9935,-8232,1.32,2.84,2.71,2.15,0.954,1.06,0.96,11.02,11.93
E02003096,E02003100,South Gloucestershire 007,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,109,2,3,95,6,1,0,1,0,1,0,4.11,2.11,2.94,-0.0585,93.13,-1.87,3.88,1.88,2.98,-0.0198,93.28,-1.72,8.2,6.2,2.79,-0.206,89.54,-5.46,17.73,15.73,2.53,-0.47,81.08,-13.92,-0.00256,4749,-0.00131,2424,-0.00207,3835,-8.14e-4,1510,-0.00518,9604,-0.00392,7279,-0.00772,14313,-0.00646,11988,-2734,-1383,-2621,-1270,-5378,-4027,-11622,-10271,10.96,14.51,16.06,1.32,1.11,1.32,1.57,55.07,65.25
E02003096,E02003103,South Gloucestershire 007,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,160,14,30,94,16,0,0,3,0,3,0,26.25,12.25,27.46,-2.54,86.13,-7.87,25.27,11.27,27.47,-2.53,86.88,-7.12,70.9,56.9,18.45,-11.55,57.27,-36.73,79.43,65.43,16.69,-13.31,51.79,-42.21,-0.0023,4259,-0.0011,2045,-0.0018600000000000001,3445,-6.64e-4,1231,-0.0067,12431,-0.00551,10217,-0.00453,8401,-0.00334,6187,-2912,-1371,-2782,-1241,-7940,-6399,-8895,-7354,2.07,3.42,3.4,1.66,0.994,1.08,1.09,13.17,13.73
E02003096,E02003106,South Gloucestershire 007,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,205,5,2,156,8,18,0,12,2,2,0,8.8,3.8,1.96,-0.0376,153.03,-2.97,12.56,7.56,1.96,-0.0396,150.1,-5.9,15.69,10.69,1.87,-0.129,147.66,-8.34,34.78,29.78,1.68,-0.318,132.77,-23.23,-0.00522,9686,-0.00225,4177,-0.00607,11266,-0.0031,5757,-0.00945,17537,-0.00648,12028,-0.0148,27409,-0.0118,21900,-4786,-2067,-6832,-4113,-8531,-5812,-18911,-16192,9.17,13.7,15.73,1.49,1.15,1.74,2.03,51.5,63.53
E02003096,E02003107,South Gloucestershire 007,South Gloucestershire 018,E06000025,E06000025,South Gloucestershire,South Gloucestershire,56,3,0,51,2,0,0,0,0,0,0,4.11,1.11,0,0,49.93,-1.07,4.95,1.95,0,0,49.11,-1.89,5.13,2.13,0,0,48.96,-2.04,9.86,6.86,0,0,44.42,-6.58,-0.00243,4499,-6.57e-4,1217,-0.00256,4753,-7.94e-4,1471,-0.00306,5670,-0.00129,2388,-0.00449,8337,-0.00273,5055,-2749,-739,-3311,-1301,-3415,-1405,-6547,-4537,11.08,13.56,16.64,1.22,1.23,1.59,2.15,52.8,71.18
E02003096,E02003108,South Gloucestershire 007,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,246,28,25,171,17,0,0,3,0,2,0,34.72,6.72,24.23,-0.772,165.73,-5.27,37.62,9.62,23.85,-1.15,163.43,-7.57,35.34,7.34,24.21,-0.792,165.27,-5.73,64.82,36.82,20.82,-4.18,142.14,-28.86,-0.0128,23836,-0.00249,4619,-0.0128,23762,-0.00245,4545,-0.0132,24549,-0.00287,5332,-0.0188,34865,-0.00843,15648,-13369,-2584,-14497,-3712,-13598,-2813,-24945,-14160,6.64,9.64,8.97,1.45,0.93,2.17,2.49,40.18,44.02
E02003096,E02003110,South Gloucestershire 007,South Gloucestershire 021,E06000025,E06000025,South Gloucestershire,South Gloucestershire,57,2,2,46,4,0,0,3,0,0,0,3.78,1.78,1.93,-0.0658,44.51,-1.49,8.89,6.89,1.64,-0.363,40.2,-5.8,9.17,7.17,1.77,-0.233,40.02,-5.98,15.67,13.67,1.53,-0.473,34.58,-11.42,-0.00153,2829,-7.25e-4,1344,-0.00271,5020,-0.00191,3535,-0.00389,7210,-0.00309,5725,-0.00447,8288,-0.00367,6803,-1568,-736,-3699,-2867,-3788,-2956,-6477,-5645,7.28,9.72,10.55,1.33,1.09,1.73,1.82,37.13,46.88
E02003096,E02003113,South Gloucestershire 007,South Gloucestershire 024,E06000025,E06000025,South Gloucestershire,South Gloucestershire,58,0,1,49,6,0,0,2,0,0,0,1,1,0.983,-0.0173,48.15,-0.848,0,0,1,0,49,0,4.37,4.37,0.925,-0.0753,45.31,-3.69,10.09,10.09,0.826,-0.174,40.48,-8.52,-5.61e-4,1040,-5.61e-4,1040,0,0,0,0,-0.0025,4642,-0.0025,4642,-0.00376,6978,-0.00376,6978,-560,-560,0,0,-2441,-2441,-5639,-5639,8.19,13.01,11.64,1.59,0.895,2.21,2.27,52.25,68.5
E02003096,E02006887,South Gloucestershire 007,Bristol 054,E06000025,E06000023,South Gloucestershire,"Bristol, City of",89,3,1,49,4,21,1,8,0,2,0,3.94,0.937,0.989,-0.0109,48.47,-0.534,3.52,0.52,0.994,-0.00612,48.71,-0.294,3.03,0.0339,1,0,48.97,-0.0339,9.31,6.31,0.927,-0.073,45.39,-3.61,-0.00249,4620,-5.94e-4,1102,-0.00212,3939,-2.27e-4,421,-0.00194,3590,-3.91e-5,72,-0.00512,9497,-0.00322,5979,-1975,-473,-1762,-260,-1532,-30,-4703,-3201,14.98,17.43,18.93,1.16,1.09,2.29,2.76,69.5,79.48
E02003097,E02003097,South Gloucestershire 008,South Gloucestershire 008,E06000025,E06000025,South Gloucestershire,South Gloucestershire,309,9,130,159,7,1,0,2,0,1,0,25.43,16.43,122.88,-7.12,150.29,-8.71,15.45,6.45,127.2,-2.79,155.58,-3.42,121.92,112.92,81.07,-48.93,99.15,-59.85,133.64,124.64,75.99,-54.01,92.94,-66.06,-1.8e-4,333,-1.16e-4,215,-9.51e-5,176,-3.15e-5,58,-8.16e-4,1514,-7.53e-4,1396,6.71e-4,-1244,7.35e-4,-1362,-645,-417,-391,-163,-3097,-2869,-3395,-3167,0,0.942,NA,NA,NA,1.54,NA,NA,NA
E02003097,E02003098,South Gloucestershire 008,South Gloucestershire 009,E06000025,E06000025,South Gloucestershire,South Gloucestershire,69,1,0,64,2,1,0,0,0,1,0,2.22,1.22,0,0,62.85,-1.15,2.56,1.56,0,0,62.59,-1.41,5.1,4.1,0,0,60.11,-3.89,11.6,10.6,0,0,53.99,-10.01,-0.00131,2435,-7.23e-4,1339,-0.00123,2279,-6.38e-4,1183,-0.00308,5709,-0.00249,4613,-0.00481,8921,-0.00422,7825,-1415,-793,-1594,-972,-3313,-2691,-7540,-6918,10.41,13.59,16.85,1.31,1.24,1.93,1.58,51.67,63.38
E02003097,E02003099,South Gloucestershire 008,South Gloucestershire 010,E06000025,E06000025,South Gloucestershire,South Gloucestershire,210,8,25,149,23,1,0,2,0,1,1,22.24,14.24,23.23,-1.77,138.49,-10.51,12.51,4.51,24.49,-0.514,145.71,-3.29,87.16,79.16,15.24,-9.76,90.64,-58.36,101.53,93.53,13.46,-11.54,80.04,-68.96,-0.00236,4375,-0.00152,2822,-0.00118,2185,-3.41e-4,632,-0.0099,18373,-0.00907,16820,-0.00753,13977,-0.0067,12424,-2694,-1720,-1512,-538,-10527,-9553,-12264,-11290,1.8,3.22,2.99,1.79,0.93,1.49,1.87,12.38,22.45
E02003097,E02003100,South Gloucestershire 008,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,83,2,6,69,3,0,0,3,0,0,0,3.18,1.18,5.91,-0.0864,68,-1,3.53,1.53,5.93,-0.0704,67.64,-1.36,4.15,2.15,5.79,-0.213,67.24,-1.76,10.71,8.71,5.31,-0.694,61.65,-7.35,-0.00195,3613,-7.13e-4,1322,-0.00189,3498,-6.51e-4,1207,-0.00265,4923,-0.00142,2632,-0.00501,9286,-0.00377,6995,-2277,-819,-2570,-1112,-2894,-1436,-7461,-6003,12.87,16.06,18.98,1.25,1.18,1.77,1.59,62.6,75.98
E02003097,E02003103,South Gloucestershire 008,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,216,13,15,166,14,0,0,3,0,4,1,27.06,14.06,13.96,-1.04,154.51,-11.49,26.98,13.98,14.03,-0.966,154.46,-11.54,85.78,72.78,9.63,-5.37,106.47,-59.53,102.48,89.48,8.4,-6.6,92.82,-73.18,-0.00365,6767,-0.0019,3519,-0.00307,5691,-0.00132,2443,-0.0123,22831,-0.0106,19583,-0.0104,19327,-0.00867,16079,-4061,-2112,-4069,-2120,-12891,-10942,-15399,-13450,2.17,3.61,3.08,1.66,0.853,1.58,1.91,13,22.65
E02003097,E02003106,South Gloucestershire 008,South Gloucestershire 017,E06000025,E06000025,South Gloucestershire,South Gloucestershire,176,7,1,146,9,7,0,3,0,3,0,9.64,2.64,0.984,-0.0156,143.72,-2.28,14.35,7.35,0.954,-0.0462,139.72,-6.28,10.55,3.55,0.981,-0.0186,142.87,-3.13,26.34,19.34,0.888,-0.112,129.25,-16.75,-0.00596,11063,-0.00163,3027,-0.00747,13861,-0.00314,5825,-0.00659,12225,-0.00226,4189,-0.0124,22948,-0.00804,14912,-6004,-1653,-8917,-4566,-6621,-2270,-16527,-12176,10.6,14.29,15.34,1.35,1.07,2.19,2.37,57.15,82.57
E02003097,E02003108,South Gloucestershire 008,South Gloucestershire 019,E06000025,E06000025,South Gloucestershire,South Gloucestershire,232,13,12,181,14,0,0,8,1,3,0,19.83,6.83,11.62,-0.378,175.36,-5.64,13.58,0.585,11.96,-0.0385,180.53,-0.473,35.35,22.35,10.9,-1.1,162.33,-18.67,62.31,49.31,9.4,-2.6,140.08,-40.92,-0.00788,14624,-0.00273,5072,-0.00531,9848,-1.6e-4,296,-0.0146,27138,-0.00948,17586,-0.018,33405,-0.0129,23853,-8005,-2794,-5445,-234,-14467,-9256,-25504,-20293,6.69,9.75,9.35,1.46,0.96,1.9,2.94,37.43,61.08
E02003097,E02003113,South Gloucestershire 008,South Gloucestershire 024,E06000025,E06000025,South Gloucestershire,South Gloucestershire,120,2,8,100,5,0,0,3,0,2,0,4.14,2.14,7.85,-0.145,98.19,-1.81,4.41,2.41,7.83,-0.172,98.02,-1.98,9.34,7.34,7.51,-0.491,93.74,-6.26,21.21,19.21,6.7,-1.3,83.68,-16.32,-0.00221,4096,-0.00114,2120,-0.00195,3621,-8.87e-4,1645,-0.00508,9416,-0.00401,7440,-0.00774,14356,-0.00667,12380,-2274,-1193,-2384,-1303,-5204,-4123,-11829,-10748,6.71,12.94,9.59,1.93,0.741,2.15,2.48,49.4,57.48
E02003098,E02003098,South Gloucestershire 009,South Gloucestershire 009,E06000025,E06000025,South Gloucestershire,South Gloucestershire,584,44,163,334,23,1,0,12,2,5,0,74.87,30.87,153.68,-9.32,314.91,-19.09,72.51,28.51,154.39,-8.61,316.37,-17.63,231.86,187.86,106.29,-56.71,217.81,-116.19,244.86,200.86,102.37,-60.63,209.76,-124.24,-9.98e-4,1850,-4.11e-4,763,-8.49e-4,1573,-2.62e-4,486,-0.00319,5918,-0.0026,4831,-0.00143,2660,-8.48e-4,1573,-1703,-702,-1649,-648,-5276,-4275,-5572,-4571,0,0.723,NA,NA,NA,1.25,NA,NA,NA
E02003098,E02003099,South Gloucestershire 009,South Gloucestershire 010,E06000025,E06000025,South Gloucestershire,South Gloucestershire,74,0,0,67,4,1,0,2,0,0,0,1.56,1.56,0,0,65.59,-1.41,0,0,0,0,67,0,6.91,6.91,0,0,60.75,-6.25,14.36,14.36,0,0,54,-13,-8.48e-4,1572,-8.48e-4,1572,0,0,0,0,-0.00387,7172,-0.00387,7172,-0.00527,9777,-0.00527,9777,-897,-897,0,0,-3986,-3986,-8287,-8287,8.62,12.53,14.09,1.45,1.12,1.8,1.76,49.37,68.2
E02003098,E02003100,South Gloucestershire 009,South Gloucestershire 011,E06000025,E06000025,South Gloucestershire,South Gloucestershire,697,56,114,465,34,0,0,16,0,10,2,103.39,47.39,105.58,-8.42,430.61,-34.39,85.82,29.82,108.86,-5.14,443.25,-21.75,289.47,233.47,72.38,-41.62,295.7,-169.3,337.08,281.08,63.93,-50.07,261.15,-203.85,-0.00967,17946,-0.00442,8191,-0.00721,13370,-0.00195,3615,-0.0284,52619,-0.0231,42864,-0.0209,38849,-0.0157,29094,-12385,-5669,-10300,-3584,-34631,-27915,-40327,-33611,2.47,3.24,3.08,1.31,0.95,1.48,1.62,14.22,14.45
E02003098,E02003101,South Gloucestershire 009,South Gloucestershire 012,E06000025,E06000025,South Gloucestershire,South Gloucestershire,654,41,180,382,38,1,0,4,0,8,0,78.18,37.18,169.09,-10.91,358.83,-23.17,79.83,38.83,167.67,-12.33,359.19,-22.81,268.33,227.33,113.21,-66.79,240.39,-141.61,289.62,248.62,106.96,-73.04,227.12,-154.88,-0.00151,2805,-7.17e-4,1330,-0.00126,2334,-4.64e-4,859,-0.00536,9946,-0.00457,8471,-0.00245,4537,-0.00165,3062,-2505,-1189,-2486,-1170,-8585,-7269,-9266,-7950,0.576,1.01,1.01,1.75,1,1.39,1.39,4.15,4.15
E02003098,E02003102,South Gloucestershire 009,South Gloucestershire 013,E06000025,E06000025,South Gloucestershire,South Gloucestershire,84,3,0,73,3,0,0,2,0,1,2,6.21,3.21,0,0,70.1,-2.9,4.1,1.1,0,0,72.02,-0.976,18.5,15.5,0,0,59.09,-13.91,28.78,25.78,0,0,49.81,-23.19,-0.002,3704,-0.00103,1916,-0.00121,2241,-2.44e-4,453,-0.00622,11537,-0.00526,9749,-0.00654,12137,-0.00558,10349,-2134,-1089,-1411,-366,-6270,-5225,-9757,-8712,4.65,7.39,7.43,1.59,1.01,2.06,1.91,29.22,35.15
E02003098,E02003103,South Gloucestershire 009,South Gloucestershire 014,E06000025,E06000025,South Gloucestershire,South Gloucestershire,71,1,1,64,2,1,0,1,0,1,0,2.36,1.36,0.981,-0.0192,62.75,-1.25,1.76,0.763,1,0,63.29,-0.705,5.85,4.85,0.918,-0.0824,59.57,-4.43,12.74,11.74,0.821,-0.179,53.27,-10.73,-0.00134,2488,-7.71e-4,1429,-8.72e-4,1617,-3.01e-4,558,-0.00338,6261,-0.0028,5202,-0.005,9276,-0.00443,8217,-1449,-832,-1087,-470,-3571,-2954,-7779,-7162,8.51,13.12,13.62,1.54,1.04,1.85,1.95,50.77,71.7
E02003098,E02003104,South Gloucestershire 009,South Gloucestershire 015,E06000025,E06000025,South Gloucestershire,South Gloucestershire,274,25,53,170,15,0,0,4,1,6,0,47.12,22.12,48.27,-4.73,154.93,-15.07,36.14,11.14,50.51,-2.49,162.57,-7.43,131.39,106.39,30.5,-22.5,97.16,-72.84,139.13,114.13,28.84,-24.16,91.88,-78.12,-0.00269,4995,-0.00129,2384,-0.00184,3414,-4.33e-4,803,-0.00801,14860,-0.0066,12249,-0.00505,9369,-0.00364,6758,-3645,-1730,-2768,-853,-10285,-8370,-10892,-8977,1.36,2.26,1.93,1.66,0.854,0.885,1.14,7.98,14.22
E02003098,E02003105,South Gloucestershire 009,South Gloucestershire 016,E06000025,E06000025,South Gloucestershire,South Gloucestershire,103,4,4,86,5,1,0,0,0,3,0,9.29,5.29,3.78,-0.216,81.4,-4.6,8.74,4.74,3.77,-0.225,81.96,-4.04,33.57,29.57,2.83,-1.17,60.26,-25.74,44.81,40.81,2.37,-1.63,50.51,-35.49,-0.00162,3009,-9.31e-4,1727,-0.00126,2334,-5.68e-4,1052,-0.0063,11689,-0.00561,10407,-0.00604,11211,-0.00535,9929,-1781,-1024,-1657,-900,-6496,-5739,-8670,-7913,3.15,4.38,4.95,1.39,1.13,2.17,2,17.98,21.13
